 Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv
  2.500000000000D+03,  9.584931237856D-01,  7.155583119500D+09,  1.157449000852D+01,  4.007426929883D+00, -3.852020974612D-01,  2.524920193008D+01,  8.117813879834D+06,  6.410707852615D+08,  9.123257407139D+06,  2.343173734902D-01,  2.343173763472D-01,  2.525185115272D+14,1
  2.500000000000D+03,  9.549669419401D-01,  7.125778402159D+09,  1.161400705836D+01,  4.016867199263D+00, -3.671918656139D-01,  2.524855447929D+01,  1.134301783898D+07,  6.410709779574D+08,  1.282769540063D+07,  2.435729190988D-01,  2.435729218428D-01,  3.729433943243D+14,1
  2.500000000000D+03,  9.512851359072D-01,  7.095642949790D+09,  1.165223116967D+01,  4.026349454054D+00, -3.499723438626D-01,  2.524786249009D+01,  1.589663863979D+07,  6.410712157667D+08,  1.803042882269D+07,  2.524943348078D-01,  2.524943374455D-01,  5.503781710147D+14,1
  2.500000000000D+03,  9.474474953046D-01,  7.065168105878D+09,  1.168924995978D+01,  4.035852945822D+00, -3.335001790506D-01,  2.524712404890D+01,  2.233341749276D+07,  6.410714794878D+08,  2.533248994753D+07,  2.608535494670D-01,  2.608535520030D-01,  8.121042366982D+14,1
  2.500000000000D+03,  9.434535922779D-01,  7.034341559516D+09,  1.172514543114D+01,  4.045357149431D+00, -3.177345298992D-01,  2.524633714220D+01,  3.143776429149D+07,  6.410717687111D+08,  3.557137947770D+07,  2.685683479648D-01,  2.685683504025D-01,  1.198475573817D+15,1
  2.500000000000D+03,  9.392947211369D-01,  7.003092044361D+09,  1.176005956691D+01,  4.054809333254D+00, -3.024735413410D-01,  2.524549769177D+01,  4.427319967259D+07,  6.410720657161D+08,  4.988552822163D+07,  2.727533230583D-01,  2.727533254025D-01,  1.769944612229D+15,1
  2.500000000000D+03,  9.349614061094D-01,  6.971359969023D+09,  1.179411674470D+01,  4.064161737856D+00, -2.875448608528D-01,  2.524460209576D+01,  6.228699411282D+07,  6.410723355863D+08,  6.982182542274D+07,  2.763397277168D-01,  2.763397299733D-01,  2.615615352586D+15,1
  2.500000000000D+03,  9.304518971105D-01,  6.939148149379D+09,  1.182736567843D+01,  4.073402039571D+00, -2.729240599791D-01,  2.524364788470D+01,  8.750413297067D+07,  6.410725805822D+08,  9.751146161216D+07,  2.793679723308D-01,  2.793679745049D-01,  3.864215419977D+15,1
  2.500000000000D+03,  9.257647445463D-01,  6.906460783487D+09,  1.185984958681D+01,  4.082519575509D+00, -2.585936520745D-01,  2.524263259586D+01,  1.227032372470D+08,  6.410728027618D+08,  1.358547678616D+08,  2.818785967840D-01,  2.818785988804D-01,  5.702786729304D+15,1
  2.500000000000D+03,  9.208987836019D-01,  6.873302868488D+09,  1.189160714927D+01,  4.091505018407D+00, -2.445461195093D-01,  2.524155273427D+01,  1.716771618105D+08,  6.410719393853D+08,  1.887800324973D+08,  2.844150168309D-01,  2.844150188500D-01,  8.401825103027D+15,1
  2.500000000000D+03,  9.158600409529D-01,  6.839722907044D+09,  1.192263185520D+01,  4.100374102095D+00, -2.308563316378D-01,  2.524040890897D+01,  2.397551591223D+08,  6.410723100931D+08,  2.616970499333D+08,  2.871141988795D-01,  2.871142008218D-01,  1.234660392886D+16,1
  2.500000000000D+03,  9.106480568464D-01,  6.805718036824D+09,  1.195296124556D+01,  4.109116922198D+00, -2.175211356946D-01,  2.523919824208D+01,  3.340776906934D+08,  6.410724548605D+08,  3.618297979192D+08,  2.893378750777D-01,  2.893378769494D-01,  1.809504256356D+16,1
  2.500000000000D+03,  9.052637536908D-01,  6.771293862426D+09,  1.198262327427D+01,  4.117728561488D+00, -2.045124396297D-01,  2.523791864208D+01,  4.643445979363D+08,  6.410725869653D+08,  4.988943173218D+08,  2.912439245514D-01,  2.912439263579D-01,  2.644274644635D+16,1
  2.500000000000D+03,  8.997083198829D-01,  6.736457129100D+09,  1.201164398838D+01,  4.126204950329D+00, -1.918056777987D-01,  2.523656805524D+01,  6.436441121778D+08,  6.410727074106D+08,  6.858859831524D+08,  2.928520559974D-01,  2.928520577436D-01,  3.852046828178D+16,1
  2.500000000000D+03,  8.939835803353D-01,  6.701217757268D+09,  1.204004588643D+01,  4.134543984035D+00, -1.793703399810D-01,  2.523514479206D+01,  8.895886312649D+08,  6.410705427607D+08,  9.401346191230D+08,  2.952555952110D-01,  2.952555969012D-01,  5.592664481370D+16,1
  2.500000000000D+03,  8.881031526322D-01,  6.665657916157D+09,  1.206779708145D+01,  4.142780900485D+00, -1.671792347707D-01,  2.523364823953D+01,  1.227262557272D+09,  6.410706301119D+08,  1.285616426475D+09,  2.983241209350D-01,  2.983241225721D-01,  8.087720191291D+16,1
  2.500000000000D+03,  8.820693230347D-01,  6.629788736768D+09,  1.209492525762D+01,  4.150913240293D+00, -1.552211933259D-01,  2.523207789183D+01,  1.689769549579D+09,  6.410706727250D+08,  1.753842422538D+09,  3.012047696087D-01,  3.012047711954D-01,  1.165409711162D+17,1
  2.500000000000D+03,  8.758854793660D-01,  6.593625704396D+09,  1.212145223122D+01,  4.158941727384D+00, -1.435034355177D-01,  2.523043231251D+01,  2.321889976256D+09,  6.410706531849D+08,  2.386863401488D+09,  3.041357308206D-01,  3.041357323592D-01,  1.673631900846D+17,1
  2.500000000000D+03,  8.695561187504D-01,  6.557187644904D+09,  1.214739495706D+01,  4.166869891167D+00, -1.320404466114D-01,  2.522871011540D+01,  3.184231261055D+09,  6.410706292176D+08,  3.240769292934D+09,  3.070917305063D-01,  3.070917319987D-01,  2.395596934826D+17,1
  2.500000000000D+03,  8.630857203879D-01,  6.520489986659D+09,  1.217277070093D+01,  4.174700534752D+00, -1.208448839585D-01,  2.522691002287D+01,  4.358449101278D+09,  6.410705751955D+08,  4.390078167116D+09,  3.101273310348D-01,  3.101273324827D-01,  3.418106904630D+17,1
  2.500000000000D+03,  8.564815179951D-01,  6.483560498681D+09,  1.219758662254D+01,  4.182443832120D+00, -1.099139456477D-01,  2.522503196975D+01,  5.955978866694D+09,  6.410705348378D+08,  5.934635323280D+09,  3.140247167611D-01,  3.140247181666D-01,  4.861640124861D+17,1
  2.500000000000D+03,  8.497511022589D-01,  6.446428890043D+09,  1.222185009982D+01,  4.190110690257D+00, -9.921992846270D-02,  2.522307515575D+01,  8.128581922529D+09,  6.410705773538D+08,  8.007946556020D+09,  3.179215384743D-01,  3.179215398400D-01,  6.893730020914D+17,1
  2.500000000000D+03,  8.428980301500D-01,  6.409102098956D+09,  1.224558345575D+01,  4.197700321560D+00, -8.874764151536D-02,  2.522103803768D+01,  1.107868427844D+10,  6.410706675920D+08,  1.078571586836D+10,  3.215960207546D-01,  3.215960220827D-01,  9.748444740404D+17,1
  2.500000000000D+03,  8.359249631313D-01,  6.371582197531D+09,  1.226881075902D+01,  4.205209689377D+00, -7.848067721580D-02,  2.521891879453D+01,  1.507678762920D+10,  6.410708003790D+08,  1.449933018188D+10,  3.249094393231D-01,  3.249094406155D-01,  1.375077470226D+18,1
  2.500000000000D+03,  8.288337016749D-01,  6.333866968238D+09,  1.229155723275D+01,  4.212633764278D+00, -6.840159696877D-02,  2.521671532429D+01,  2.048230805071D+10,  6.410709709020D+08,  1.945201575745D+10,  3.277311858393D-01,  3.277311870976D-01,  1.935065843252D+18,1
